epoch,train_RMSE,val_RMSE
1,61.170642183840314,60.50647240688388
2,60.827373838743085,59.667859170316724
3,59.13445517684677,57.190989903759096
4,56.34260577900236,54.16593699428405
5,53.287332306159456,51.02399194404775
6,50.0840610459653,47.73282526125889
7,46.72782261586599,44.26632958096156
8,43.20461431851955,40.657958385513226
9,39.57075467718308,36.98846585687642
10,35.930693693250525,33.395439375665504
11,32.48115018427839,30.099647332340126
12,29.473377603667625,27.433037258078535
13,27.190863832537186,25.649906912294536
14,25.096621439185192,22.2424406433171
15,18.59528487382434,15.822117470336174
16,14.141699295232398,11.3840229173699
17,10.52223110933501,9.095812376880371
18,8.346072769553194,6.957206436855909
19,6.3017426033492665,5.026511478372641
20,4.625397836538908,3.8091869029295733
21,3.3844674508635872,2.7834738937642016
22,2.6718187129815574,2.3813950622107574
23,2.320265349393639,2.030753911400747
24,2.059892508933708,1.9271911659657408
25,1.8421171375027872,1.8248406928567849
26,1.695292422848903,1.7859841728619827
27,1.603021582060988,1.518776281937872
28,1.4664381237020538,1.54343023038559
29,1.6415504278095345,1.8356479497610745
30,1.6174569773766652,1.3591079011036415
31,1.4977514493455106,1.3134488354560678
32,1.30787237980531,1.3028906138008887
33,1.2810079784914572,1.2550607755466892
34,1.2182088009658016,1.1473967838615304
35,1.2730024871239032,1.2350605376846555
36,1.1500176269752367,1.3285152086472076
37,1.2735786695522966,1.1725154906593693
38,1.1042410368070228,1.1795784097719446
39,1.1415478175176863,1.228248506504349
40,1.272913500655824,1.0537745727895855
41,1.1586471781500864,1.0297072459340575
42,1.2042133098253902,1.2325875099948187
43,1.3522290524919254,1.5208977289370862
44,1.149352820540676,1.1321577613540608
45,1.1534948729141257,0.9748244420967505
46,1.1214519541626355,1.3542403225552089
47,1.1459922743116533,1.175384606662605
48,1.0470634367596332,1.1257152932493115
49,1.0327434443692063,1.1070304057589848
50,0.9826943547805675,0.9272106740412835
51,1.0347408359265686,1.0068195389782115
52,1.0220233618826529,1.007248062457628
53,0.9802044687892761,1.0943638849919428
54,1.0212426844315505,0.87065979279433
55,1.0069075411634052,0.9962843768651455
56,0.9442575978874302,0.8598638357997928
57,0.9213120393835863,0.9913379305964037
58,1.0973457193473568,0.8637145668082237
59,0.950555415506109,1.0256991839502045
60,0.9227854689015748,0.9012265906818746
61,0.9577712791702292,1.2522467924912024
62,1.0098486088197665,0.9743946274596745
63,0.9300013560489864,0.949595498250785
64,1.0226466557259253,1.454109678636475
65,1.1821857451949898,0.9711698335041999
66,1.1335488026867082,0.8289702078892414
67,0.898522836998715,0.8645835822844242
68,0.9135199247390406,0.8435815360408656
69,0.9255992603455226,1.007388299187995
70,0.9122479607587491,0.8407587788713643
71,0.8734988743852237,0.993499309180547
72,1.091374474822403,1.164004791672666
73,0.9074644318839918,0.8647937556895333
74,0.9219971296896612,1.3185362746623253
75,1.048441644201997,1.0156702471704306
76,0.8618820982928584,0.8606470576986917
77,0.8534080521837981,0.8887784453828254
78,0.8860491255594746,0.9713141439065706
