epoch,train_RMSE,val_RMSE
1,59.66157919481694,58.80320894995867
2,59.06216755758612,57.93899379479355
3,58.07612071182256,56.87726429215258
4,57.00807365578717,55.76924328062691
5,55.86034447664744,54.66189132550437
6,54.78292357996492,53.54909309310243
7,53.56265766690754,52.39567620296187
8,52.43346238451015,51.19242907815447
9,51.19234164500544,49.939169539519526
10,49.88011869891738,48.63454376938525
11,48.59631048074928,47.28108218327786
12,47.17776041494431,45.866699798335446
13,45.75333125213522,44.41000627366047
14,44.24254746156654,42.91596047027187
15,42.73027383581029,41.39047753843117
16,41.15751885332369,39.832414134976965
17,39.5852700414617,38.24989947137525
18,37.96246937625984,36.46079772176978
19,36.1932868469291,34.77851586850171
20,34.54737974700826,33.10642536412871
21,32.85094051743377,31.336448785095886
22,30.979595580232306,29.4692947159359
23,29.293154845875776,27.8153395671233
24,27.55727818742404,25.922298821128404
25,25.758376812505734,24.168445740908744
26,24.091581452345547,22.463927110820013
27,22.457189451775054,20.813646622881524
28,20.753923371821756,19.1731897725623
29,19.2536568859423,17.57364699906244
30,17.126747222782576,14.762122393760302
31,15.1010936618894,13.054402885325043
32,13.737963946192911,11.277439477750098
33,12.283393013429883,9.678832674497373
34,10.866798404051803,8.204831946661017
35,9.830004045697349,6.781094457011501
36,9.248414712163694,5.617209910638535
37,8.447602380964849,4.527109503754507
38,7.562946935946479,3.9407489028074383
39,7.515849495895028,3.055488813037397
40,7.087716857909977,2.627677006589328
41,7.384358546420755,2.1793864599462105
42,7.282490902747105,2.0428924254534544
43,6.928901527962665,1.7873534989510056
44,7.16230135039038,1.5540447344091481
45,6.823430158717562,1.6391748468026537
46,6.827690011724283,1.6906259335781488
47,6.877962005050725,1.2328913983721574
48,7.080058597804838,1.167585329127365
49,6.922141380202291,1.8046166872606086
50,6.877052341279392,1.163945134537964
51,6.824195526301093,1.025661294726153
52,6.750684029185049,1.4556659100140898
53,6.839357656994508,1.4291849555948257
54,6.874638336168823,0.9970487018750263
55,6.794910034466022,1.6625364944926833
56,7.000924268201583,1.206257445554534
57,6.79433489736653,1.301823241642103
58,6.7555988010237105,0.888186479409654
59,6.886416940437959,0.8946815264546062
60,7.1230311576096215,1.0864172225786477
61,6.9937230077545935,0.8863991316777324
62,7.150520978452092,1.0603640909907532
63,6.572400734764091,1.7004933454814615
64,6.88701393314297,0.9007095136307522
65,6.742355586226145,1.0012943712325255
66,6.787252232220932,0.8094498529764784
67,6.848375483621961,1.259962341563268
68,6.804014778335498,1.0731212766534979
69,6.888229823040887,0.8437876516347763
70,6.871903916676504,0.838818087933898
71,6.713934510251306,0.7700007212003823
72,6.905045214249201,0.9875803033554089
73,6.9773219796565,1.0708547735974634
74,6.862664796817437,0.805543795770186
75,7.038784146430359,1.1883025719850835
76,6.780349562992069,1.2936420819519205
77,6.954944868852167,1.0850177410099222
78,6.841380514486126,1.1351475819665668
79,6.9410521806506695,0.6231737157207531
80,6.913006403510342,1.095083949123978
81,6.8041512494647955,0.9628295569563435
82,6.759294919731506,1.338467171620894
83,6.786509274552118,1.3671542790327698
84,6.761090275479455,1.3362452726931762
85,6.751780774897548,1.0119640980748978
86,6.808051550228637,0.648682628396818
87,6.634348381234213,0.9069976682138804
88,6.746722212231647,0.9214885677615807
89,6.6333804945462225,0.9600249819187262
90,6.889312847779389,0.8317406016863068
91,6.79215181869207,1.0109628924758187
92,6.864531789908825,1.0382501395152177
93,6.851482034603984,0.5339431099340757
94,6.9390705069109675,0.9471824373508276
95,6.812882544960388,1.5127172203767838
96,6.89993510025188,0.9456451713392341
97,6.692676136689206,1.5125006494441884
98,6.789654432417147,1.2067068707282613
99,6.432291301249453,1.1832760425363882
100,6.698468974809266,0.8192447798058873
