epoch,train_RMSE,val_RMSE
1,61.26083559254317,60.64945342846772
2,61.104086766616525,60.426891196614605
3,60.72417204094054,59.84271172402179
4,60.042660615182605,59.08001765680275
5,59.25517935291446,58.28289206802027
6,58.492018025745914,57.554474874895696
7,57.77556803605298,56.851514725313166
8,57.071940981847305,56.140744590047966
9,56.34868296833232,55.40681841925008
10,55.614660548283624,54.644822633301686
11,54.836215592490646,53.8521195613506
12,54.048520316503875,53.0281101751703
13,53.215302886267345,52.172480997528766
14,52.33782717139773,51.28598679372612
15,51.42752436170251,50.368723438074646
16,50.55022406333389,49.42171692197292
17,49.55107098952796,48.44193780073858
18,48.59586838315623,47.4342421065073
19,47.56739355217843,46.39962073861703
20,46.540694896185606,45.33861316527006
21,45.46821142105947,44.25366057863886
22,44.37444964112552,43.14586225453723
23,43.28642413841661,42.0179898925374
24,42.14810755225047,40.87230017842157
25,41.05805685585391,39.71224929591152
26,39.88080311683237,38.53405365408141
27,38.72609848634619,37.349788672323
28,37.52686353810391,36.15504299249363
29,36.45932290323697,34.95893587147105
30,35.17634487597056,33.761127361258616
31,33.956492419273474,32.571799445849244
32,32.88756424233145,31.396398291581054
33,31.820924832852842,30.24118745924691
34,30.67338268771417,29.11694853336337
35,29.549523161295724,28.03542484762303
36,28.629476503939188,27.011309480359333
37,27.569652683469307,26.059567805678398
38,26.721592482445615,25.13332612352074
39,25.933330167536614,24.306115103926263
40,24.290039247713985,22.21701794189465
41,22.979982921097292,20.57112993296066
42,20.46144262739328,18.289133416404585
43,19.141181398578954,16.97483938419273
44,17.94619112780395,15.752414094502706
45,16.64408672243581,14.648115621463589
46,15.729218224564429,13.397238238967038
47,14.60643114285402,12.262936359383787
48,13.841461804221309,11.284079917951953
49,12.967334955868019,10.247974474741872
50,12.064914943730884,9.385292201993334
51,10.739392036833406,7.674729074672858
52,9.867571054452544,6.716677891774733
53,9.67474391706777,6.028660035305446
54,8.706903623715972,5.388853097034286
55,8.403673698670444,4.525746759157801
56,8.141177175494835,3.839474416765538
57,7.9405444665629075,3.2867150707691257
58,7.717752444243952,2.821171088308768
59,7.781548541126832,3.3173113734672475
60,7.46713922877993,2.7062212019658936
