epoch,train_RMSE,val_RMSE
1,64.13912997703024,63.50429057847194
2,63.929599529015434,63.09232601166722
3,63.251275073941024,62.19951006828249
4,62.230476123454956,61.2246878501128
5,61.34298045738476,60.28604908968368
6,60.39092430276043,59.39757794409634
7,59.49985873238782,58.49231010822598
8,58.58250226864982,57.54610286612053
9,57.559385125170714,56.552347155091624
10,56.60451165539805,55.508053856794064
11,55.52215856509111,54.41320496901464
12,54.44320074748672,53.26806334254724
13,53.272777247757354,52.07308284547065
14,51.99648968931615,50.829381036586504
15,50.82469321324452,49.538337426683995
16,49.455144378060396,48.20182078867716
17,48.09500316183002,46.82220464326995
18,46.70107092039333,45.401945662293755
19,45.30070418740135,43.94423957023548
20,43.86877998476958,42.452158849882125
21,42.30532859212828,40.93066498284019
22,40.84509495280191,39.38517353689393
23,39.316874714448794,37.822603247347345
24,37.78284514534057,36.25009260494637
25,36.10714484076382,34.67731586140373
26,34.49348397650392,33.11667974811277
27,33.152087251149666,31.58254893862966
28,31.612364128823664,30.09284339561173
29,30.18174131357083,28.668786022295876
30,28.952403918833216,27.33729388068157
31,27.70110905017188,26.12994308798337
32,26.534053545887637,25.0832123441936
33,25.691956176983794,24.23778234025212
34,25.09881337660496,23.635858533037254
35,24.69375869856201,23.33284446567488
36,24.544285023521223,23.273699750956148
37,23.821399972211772,19.193223329533364
38,19.061609380495536,16.323468609379756
39,16.90048692506429,14.318466342229348
40,15.274393944694513,12.417183543120988
41,13.72740683256744,10.85335869201147
42,12.304996774121328,9.499309313913631
43,11.429325800930316,8.263666104716137
44,10.445755512320753,7.028971527532551
45,9.525412565378302,6.188697776073268
46,9.121065489689318,5.228534594427673
47,8.862134323554363,4.534521986763048
48,8.373598977945196,3.758990890146853
49,8.17779670729842,3.33805519086719
50,7.8650947695631315,3.2835110095080458
51,7.71309252876504,3.4740030189549356
52,7.6616245012310396,2.7350713224717866
53,7.776542075383906,2.8417549261293917
54,7.557627210359911,1.9789114402705943
55,7.290112171166041,2.138832065383431
56,7.658570532394521,1.8988744915651474
57,7.5749749582066475,1.822281325294101
58,7.4849941271767895,1.7144972466340738
59,7.664560373204956,1.7519598613086422
60,7.360676523948493,1.7513605006424147
