split,file_name,cycle_name,sample_count,MAE_percent,RMSE_percent,MAX_ERROR_percent,P95_ABS_ERROR_percent,P99_ABS_ERROR_percent,FINAL_ERROR_percent,MAE_fraction,RMSE_fraction,MAX_ERROR_fraction,P95_ABS_ERROR_fraction,P99_ABS_ERROR_fraction,FINAL_ERROR_fraction
train,ALL_TRAIN_FILES,train_combined,9790,0.6901141532716761,0.8914690083421041,3.7311019897460938,1.7775318145751953,2.4876303100586004,0.7747106552124023,0.006901141532716762,0.00891469008342104,0.03731101989746094,0.017775318145751954,0.024876303100586004,0.007747106552124024
test,03-21-17_00.29 25degC_UDDS_Pan18650PF.mat,UDDS,22360,0.8438236101582139,1.0208947834877744,3.312084197998047,1.9156646490097045,2.2844354820251462,2.059516429901123,0.00843823610158214,0.010208947834877745,0.03312084197998047,0.019156646490097046,0.02284435482025146,0.02059516429901123
test,03-21-17_09.38 25degC_LA92_Pan18650PF.mat,LA92,14029,0.5852209785657748,0.7554006809425641,2.990955352783203,1.5458526611328116,1.9781390380859376,0.2965984344482422,0.005852209785657748,0.0075540068094256405,0.02990955352783203,0.015458526611328117,0.019781390380859375,0.002965984344482422
test,03-21-17_16.27 25degC_NN_Pan18650PF.mat,NN,11640,0.7041090357344585,0.8947283756816802,3.9814414978027344,1.769146728515623,2.544849777221681,-0.1213579177856445,0.007041090357344585,0.008947283756816802,0.039814414978027346,0.01769146728515623,0.02544849777221681,-0.001213579177856445
test_average,AVERAGE_TEST_CYCLES,test_average,48029,0.7110512081528158,0.8903412800373395,3.428160349527994,1.743554679552713,2.269141432444255,0.7449189821879069,0.007110512081528158,0.008903412800373395,0.03428160349527994,0.01743554679552713,0.02269141432444255,0.007449189821879068
