split,method,file_name,cycle_name,sample_count,parameter_count,MAE_percent,RMSE_percent,MAX_ERROR_percent,P95_ABS_ERROR_percent,P99_ABS_ERROR_percent,FINAL_ERROR_percent
train,Filtered CNN-LSTM Teacher,ALL_TRAIN,train,8278,50689,0.636047222960482,0.7767518116136185,3.7757797241210938,1.4681592941284178,1.8977087402343746,1.8921575546264648
test,Filtered CNN-LSTM Teacher,03-27-17_09.06 10degC_LA92_Pan18650PF.mat,LA92,12537,50689,0.691071297550559,0.8153304006670589,2.862049102783203,1.5074584960937492,2.0430322265624987,1.2235946655273438
test,Filtered CNN-LSTM Teacher,03-27-17_09.06 10degC_NN_Pan18650PF.mat,NN,10452,50689,0.7276302334726701,0.9501139508973517,3.361011505126953,1.8708795547485346,2.570732498168945,1.1494255065917969
test,Filtered CNN-LSTM Teacher,03-27-17_09.06 10degC_UDDS_Pan18650PF.mat,UDDS,20988,50689,1.2043730479230057,1.5993417764272089,6.97158145904541,3.2344504356384243,4.1843126296997095,6.97158145904541
test_average,Filtered CNN-LSTM Teacher,AVERAGE_TEST_CYCLES,test_average,43977,50689,0.8743581929820783,1.1215953759972066,4.398214022318522,2.2042628288269026,2.932692451477051,3.1148672103881836
