epoch,train_RMSE,val_RMSE
1,64.07436355743363,63.480948406170455
2,63.83182910217298,63.06748230442333
3,63.30109745796964,62.224819988942116
4,62.33027876520897,61.384098660478635
5,61.504334831985624,60.55320531423688
6,60.66766458007007,59.68305366292219
7,59.766328193809,58.6678427376052
8,58.78373262799571,57.608186267231154
9,57.6301041060534,56.50377649159833
10,56.49923138391049,55.34283684311593
11,55.27884596204634,54.12147704325659
12,54.017073823367866,52.8388617638571
13,52.80545944789033,51.49504109924081
14,51.378393332304974,50.09142032948357
15,49.978441571649704,48.62979722078198
16,48.47149116949257,47.11259058262716
17,46.89271256681154,45.54322455354227
18,45.29300068243345,43.92551290074767
19,43.76937643901512,42.25806164998653
20,42.07196134146192,40.57108501695666
21,40.34424173625917,38.81786364659881
22,38.623527904434084,37.03055609845655
23,36.74315292588524,35.22074812710276
24,35.02045717867014,33.39415268566864
25,33.25399988948027,31.565133708185446
26,31.428479543774532,29.744943397405276
27,29.620478822553086,27.938131372200118
28,27.894432356925044,26.177699911494326
29,26.01407368149284,24.07567998415037
30,24.175797006456502,22.300967700985325
31,22.391102810548315,20.537670972023047
32,20.909911345632544,18.82822711331231
33,19.03161612151128,16.96375045046652
34,17.34418201669452,15.16452033537339
35,15.761420402059947,13.299858287543893
36,14.16587040263551,11.950079396514813
37,13.095637625342217,10.847859508133535
38,12.259561482865625,9.081534764655181
39,11.025992362857776,8.246117342902062
40,10.05673806944179,6.679879097672464
41,9.143854970211212,5.9836881158711455
42,8.33124314752374,4.261342564386229
43,7.654896884048224,3.7860315529243507
44,7.4792475100832405,3.3088509956167336
45,7.345302744606893,2.830369764508732
46,7.084270522149925,2.3243330214162086
47,7.03995050696216,1.9135223249254976
48,7.052559136704754,1.7813826394471737
49,6.6310086314367505,1.7410075207393902
50,6.781239181218611,1.430473236793636
51,6.6478105819077085,1.802758312789675
52,6.880292613961025,1.337605110387759
53,6.56663930710664,1.6514637003555115
54,6.601699598086722,1.434737245781179
55,6.775536526684435,1.2915787615653411
56,6.729184141253064,1.5360191967678514
57,6.655522276653661,1.2333149764696718
58,6.609137775939692,1.1902342488032476
59,6.5791140286266785,1.099665638651333
60,6.383259629024806,1.354724866798303
