split,file_name,cycle_name,sample_count,MAE_percent,RMSE_percent,MAX_ERROR_percent,P95_ABS_ERROR_percent,P99_ABS_ERROR_percent,FINAL_ERROR_percent,MAE_fraction,RMSE_fraction,MAX_ERROR_fraction,P95_ABS_ERROR_fraction,P99_ABS_ERROR_fraction,FINAL_ERROR_fraction
train,ALL_TRAIN_FILES,train_combined,9790,0.8118900397215971,1.0531544362155263,8.098804473876953,2.115694999694824,2.881101303100588,1.6957483291625977,0.008118900397215972,0.010531544362155263,0.08098804473876953,0.02115694999694824,0.02881101303100588,0.016957483291625976
test,03-21-17_00.29 25degC_UDDS_Pan18650PF.mat,UDDS,22360,0.7794660064743328,1.030536342999573,4.224754333496094,2.0471973419189453,2.6728929519653315,2.0269742012023926,0.007794660064743328,0.010305363429995731,0.04224754333496094,0.02047197341918945,0.026728929519653315,0.020269742012023927
test,03-21-17_09.38 25degC_LA92_Pan18650PF.mat,LA92,14029,0.7146710802258119,1.016312807872638,9.86970329284668,2.135693359374999,3.4339065551757737,0.8064279556274414,0.007146710802258119,0.01016312807872638,0.0986970329284668,0.021356933593749988,0.03433906555175774,0.008064279556274414
test,03-21-17_16.27 25degC_NN_Pan18650PF.mat,NN,11640,0.7737407086231455,1.047046460155139,7.213615417480469,2.119012737274169,3.1614526557922367,0.6714534759521484,0.007737407086231455,0.01047046460155139,0.07213615417480469,0.021190127372741688,0.031614526557922365,0.006714534759521484
test_average,AVERAGE_TEST_CYCLES,test_average,48029,0.7559592651077635,1.0312985370091168,7.102691014607747,2.100634479522704,3.0894173876444473,1.1682852109273274,0.007559592651077635,0.010312985370091168,0.07102691014607747,0.02100634479522704,0.030894173876444473,0.011682852109273273
