epoch,train_RMSE,val_RMSE
1,60.100505827998234,59.26985344459483
2,59.4996103187042,58.354542972650165
3,58.504301737497386,57.330088205687204
4,57.48882261256346,56.27721780739187
5,56.36348072675619,55.12557796253137
6,55.19746768522329,53.86029290993273
7,53.79232107394376,52.483784233055026
8,52.39166847791375,51.001539020130316
9,50.845391164541056,49.41719172404099
10,49.17994411758813,47.73917989319674
11,47.51927630604088,45.978271660032526
12,45.67948733944957,44.14481036573339
13,43.81997224211755,42.25308126014673
14,41.85152995177091,40.32014220197518
15,39.877711870178146,38.368583416115
16,37.937470943463985,36.42718181791329
17,36.03593172386624,34.53230520163782
18,34.08935009900057,32.73013471939888
19,32.29519702873055,31.079594964293392
20,30.714759137725537,29.64914874805641
21,29.436867015075396,28.430814590189264
22,26.441213863291804,22.561148732476063
23,22.102785593507047,19.775068766670888
24,19.345685267729394,16.986062114343742
25,16.928108915973404,14.546829895539634
26,14.698242147193545,12.206028708831562
27,12.677987869404019,9.944135645707695
28,11.07663164191368,7.8952258303271625
29,9.357333472955002,6.002168899168085
30,8.419597919902108,4.579478822064612
31,7.862549518095346,3.535521093267574
32,7.358682387435897,3.20000085830677
33,7.289937195550766,2.432278640570602
34,7.221906684141816,2.170220932151412
35,7.030007514477672,2.408963741525264
36,6.910853803646345,2.192277650073874
37,7.213845280299636,1.6814026348499478
38,7.038035508013043,2.0694153191254303
39,7.210176262710503,1.614980398596513
40,7.240952828981669,1.4764873344221774
41,7.246127003938745,1.695096683389177
42,7.111802740010203,1.4818932918994743
43,6.944196047569345,1.8546813579094472
44,6.952798943672551,1.9782109077685888
45,7.169645042727784,1.6113645237366168
46,6.743683707955722,1.6457070249868488
47,6.842932749833029,2.1008100899915263
48,6.848016637979075,1.6649734797384677
49,7.018060274280048,1.8897834985849695
50,7.093138147299157,1.583108794034892
51,6.831237536423246,1.4895327454982314
52,6.976687547526847,1.4097792102881073
53,7.166983370944117,1.6587126794797875
54,6.946396771896061,2.256155494972072
55,7.0292790156919045,1.4230176086515833
56,6.880139252776998,1.130399462218268
57,6.865000806776978,1.7939673740648086
58,6.942312676494877,1.2131002002443263
59,6.781265320565483,1.8777005139593723
60,6.957881746017043,1.151712173403805
61,7.0674515601276235,1.0914227385425703
62,6.816378217332954,1.63518268182919
63,7.023607557806226,1.4631553583527594
64,6.9835790025787166,1.435663044699009
65,6.877134335457201,1.0775554645362422
66,7.01358709699913,1.3802517818113993
67,6.588749650785545,1.1605376570318504
68,6.738959131264928,1.520746524719652
69,6.526213688804159,1.1225442043342924
70,6.48552257331539,1.6190390928896095
71,6.582880982784547,1.2497395244051752
72,6.210520394978042,1.3885348610545467
73,6.405821156157123,1.629840976002157
74,6.284387787911277,1.535318225342899
75,6.249225166148512,1.4462837873384553
76,6.443918344361525,1.3223381078961003
77,6.029156827614037,1.1355662582732506
