epoch,train_RMSE,val_RMSE
1,60.83981963478306,59.38734041167255
2,58.68271271770731,56.635501923484355
3,55.78608257975987,53.58694153181701
4,52.59191294358114,50.17915656830284
5,49.050569666806595,46.384961973312265
6,45.12396144211653,42.23824783390198
7,40.837115359330454,37.80754745459232
8,36.384717928125255,33.14866673706972
9,31.79000082594505,28.970478685273847
10,28.22917541441753,26.181341571515677
11,25.17618328209287,18.324960264654653
12,16.337001484542515,12.519083333446009
13,10.588213556228876,6.8398953386296935
14,6.099673607346804,2.8892048414371194
15,4.187058402608851,1.8344126110997605
16,3.8431653373342898,1.8026833242873175
17,3.8762759425972946,1.3442084395383354
18,3.685079011765995,1.3078249822497168
19,3.6673686759000708,1.403220197680901
20,3.555632168366562,1.3788636717017586
21,3.69851738869795,1.2232850136859181
22,3.5470994937843505,1.1892993245027235
23,3.5381147259892605,1.048265700612302
24,3.5589361048416817,0.9387435612667245
25,3.540827808729402,0.8003429050471631
26,3.521507935913278,1.2590854434954828
27,3.5305512849949108,1.2754943711991416
28,3.5713315098764697,0.9262981661732602
29,3.4389295960105986,1.4539484131698688
30,3.474066682539991,0.9729105605451834
31,3.500811654511244,0.6855524829080861
32,3.417209870626258,0.8304690887651444
33,3.443766892147242,0.8250200254726413
34,3.5079159574082213,0.9538353633551286
35,3.4114437122793406,0.7476084248424751
36,3.5234227545626515,0.8217534080460231
37,3.419707153269173,1.031195552428948
38,3.5074680455130136,0.8868018964192267
39,3.4697088043826887,0.7921683871580072
40,3.4770742035143374,0.9202609075258927
41,3.457049756901304,0.9772152054594829
