epoch,train_RMSE,val_RMSE
1,60.11585229789533,59.24780166346364
2,58.78595671915499,56.44353641236856
3,55.06991174255127,52.22909317447628
4,50.68817285778789,47.759128197360084
5,46.038215092519245,43.004832861133906
6,41.1357897935762,38.086154646816865
7,36.09060649251428,33.35760387570014
8,31.607657254214608,29.479816320874523
9,27.77831925914392,26.089416509546428
10,21.69848289689354,16.246289577895258
11,13.820860474577497,10.938826649453627
12,8.886460944166755,7.006612923824652
13,6.063806961981688,4.711607523221863
14,4.283009762097009,3.7164638127505527
15,2.8989344106021973,2.1825170165422167
16,2.1280084434376754,1.737468881122555
17,1.6171800716264721,1.5692459204066036
18,1.4515025035527682,1.3931426499738888
19,1.3092486981573228,1.223762426186617
20,1.1551649530827963,1.1069059162356396
21,1.0904029007613874,1.1432069792220125
22,1.038505316154647,1.0266835807567112
23,1.087845817312663,1.2583488600238228
24,0.9194804265469358,0.8699874695609965
25,0.8975989125958391,0.8408927221720223
26,0.8633461450130734,0.8784790017859431
27,0.8493538137643964,0.7880052716688817
28,0.8579092309480687,0.85605897095131
29,0.8357316635839324,0.8377411893599295
30,0.7841738860407573,0.8714623462555121
31,0.765563981285179,0.7324960493039817
32,0.7489505376814835,0.7530811914389097
33,0.7594401152655533,0.9203284270328372
34,0.7546529840624702,0.7909388375393437
35,0.7777026111833945,0.8094909040023657
36,0.7182819968767051,0.7004388574522563
37,0.6716877345010063,0.6357843059879787
38,0.6736794664180696,0.6418125496620146
39,0.7142682855201313,0.8584311070046187
40,0.7227625925611605,0.7190786108063113
41,0.6939931795036851,0.7146040717879332
42,0.6578133664543845,0.5990861479897875
43,0.738895702461923,0.6962045883148607
44,0.6619390928697461,0.6373304225671942
45,0.6501011698579775,0.6279891298911382
46,0.6797744631566119,0.6031766266542886
47,0.6473926553690278,0.713475528259948
48,0.6831202173984415,0.8837051604683701
49,0.7716669040110071,0.6254230736267283
50,0.6620191152997094,0.5845013629744068
51,0.6563701168791439,0.6399320250413977
52,0.6101727876496779,0.6164678893316061
53,0.6424580546445101,0.6088363516501522
54,0.6447883044318742,0.6867613075097547
55,0.647900668677749,0.7375925474774049
56,0.616258804842938,0.5729768779210389
57,0.6393685901668242,0.5832329703459785
58,0.6637852074517434,0.677078875502559
59,0.5949221430511317,0.6118061280966524
60,0.5944069801263595,0.5815760733584975
61,0.5858577265524699,0.573746909048028
62,0.5957439531793065,0.6289685852244645
63,0.5879018182052826,0.5822283519882451
64,0.553746006894681,0.5586848418115677
65,0.5857495224099599,0.5678631428549821
66,0.6192810144478809,0.7498812581478558
67,0.5944861285595116,0.5376510385728013
68,0.5912668204659745,0.5370485306002563
69,0.5516056901688452,0.6368639493737874
70,0.6159758836487893,0.6427371399378212
71,0.630287785421451,0.5839347435519628
72,0.5674412605281152,0.6857808249162185
73,0.5985096055976545,0.5299664024734262
74,0.6200032669534358,0.6077348203469854
75,0.5540077784244891,0.5534011808655758
76,0.5664305463500697,0.5790366639798206
77,0.5880614470044706,0.5505085263159321
78,0.5979319250395111,0.5467150590526171
79,0.5410543998976065,0.5183169292213323
80,0.6438074540410484,0.5229380487981912
