epoch,train_RMSE,val_RMSE
1,59.740708004062895,58.8430695659013
2,59.02213270736058,57.84310000985425
3,57.984507437809604,56.818361221307676
4,57.014044857045306,55.85601825578534
5,56.00211201437873,54.81803839963972
6,54.949771529083584,53.71221418937223
7,53.740731285500566,52.550617339975176
8,52.59548277689411,51.32337306770547
9,51.31502185040071,50.02687998169709
10,49.91484462577392,48.662862829369175
11,48.590954684289564,47.23479624770811
12,47.09517247529963,45.74662192958896
13,45.621549956796336,44.20618886297554
14,44.01734158021471,42.619078641587414
15,42.4087844377154,40.99681413879925
16,40.787356182170015,39.35182849944841
17,39.096184151080394,37.70001508879423
18,37.47230417635503,36.0596192794395
19,35.761789856699494,34.455902665807855
20,34.29782219929172,32.91716380327386
21,32.78243335223676,31.480902801713572
22,31.35347620292994,30.179645029739724
23,29.96779647324187,27.56575612321438
24,25.97826720312145,23.64584867726191
25,23.53526946368784,21.411415891265808
26,21.42138747946398,19.279075957508716
27,19.588768501545417,17.19645629572731
28,17.47157953630835,15.156745320514478
29,15.738734617845724,13.03535700418529
30,13.691704302428434,10.431544266487652
31,11.655317075335102,7.956330558327069
32,9.847534855371348,5.700247762548867
33,8.694678365324542,4.489647294700392
34,8.088438034026426,3.9039321736713073
35,7.759246560451111,3.010007537883052
36,7.421862251721009,2.770491719997544
37,7.277134981137501,2.4446078616725164
38,7.153665574409682,2.507266261425454
39,7.238063604677285,2.110058596009829
40,7.266642093908543,2.232860238463872
41,7.4329214513547335,1.9949649971207362
42,7.356323882009134,1.867003491644105
43,7.017362406375729,1.7498006707158245
44,7.317426490683415,2.5521523498752727
45,7.0139581801437485,2.395866681295313
46,6.957639022407003,1.727375029199176
47,6.796610777053081,1.89537315932
48,7.067783469377055,1.1463587625501825
49,6.912571497287223,2.183023176901118
50,6.8739268114211844,1.5628289448666755
51,6.89847352738413,1.373006546057692
52,6.954480758520198,1.924458821507041
53,6.855901550052279,1.8026439772204075
54,6.845205095047531,1.3814314071492606
55,6.937772428395124,2.1089045247171714
56,7.061888672652721,0.9341042690950162
57,6.795858304879905,1.5351423500732444
58,6.8715986134403595,1.2680889211366388
59,6.738378566731107,1.5931783660774097
60,7.161495049837008,1.0485725872943634
61,6.98834159325286,1.2369857413133938
62,7.054599982756716,1.882239163427715
63,6.825738887654153,2.2110252767331784
64,6.942878394129791,1.2679634155236437
65,6.866932324665765,0.9745662886091444
66,6.920097959543045,1.3725737493187864
67,6.835045032718603,1.2742409541044921
68,6.937335825484191,1.2693133357897715
