epoch,train_RMSE,val_RMSE
1,58.73749054592052,55.254794227797554
2,52.64554653882592,48.55767853317588
3,45.759701570158974,41.451175510133304
4,38.38211298794671,34.23016183853339
5,31.531818710474386,28.63666946225809
6,26.282244278261356,19.376671109888335
7,15.285286350389468,9.434903021204365
8,7.23836991208204,3.21090705652957
9,4.3782469784460645,2.1674132039116305
10,4.032492802932836,1.6146362378056491
11,3.8659603734934014,1.6870974307775706
12,3.865696961036874,1.7370126273970539
13,3.9972303584246407,1.3106774891833062
14,3.809726416837466,1.2833840345713226
15,3.693682858996677,1.173259222758874
16,3.6482658600813394,1.2006688499088407
17,3.722729416166757,1.2531735189657836
18,3.670081324614524,1.0687309888074632
19,3.67592423847952,1.0738585821989681
20,3.6601379478951634,1.2809919702246972
21,3.64857498988127,1.144867466831507
22,3.646620171260933,0.944169764607648
23,3.6284629719521195,1.0240318960087493
24,3.623732748919137,0.9558002885484789
25,3.673357902081328,1.0458973547095527
26,3.6714205255872785,1.0099965759257072
27,3.539821122144504,0.9511928673528913
28,3.6726905610612883,1.2606677233558583
29,3.569893145515105,0.8228678910169858
30,3.658009775240673,1.0673031231867642
31,3.663751427157073,1.0150262681728348
32,3.685358884551103,0.7603300297821582
33,3.5911302388686894,0.9173901621585246
34,3.6069088431932634,0.9798431224209639
35,3.5401328684018627,0.8640902081922215
36,3.5911574832005466,0.8970987047602167
37,3.6203197771784206,1.0925257779709392
38,3.513489312765288,1.0898020199679093
39,3.7001968784423998,0.7899939449899142
40,3.5842596944130443,0.8324090520765274
41,3.6037836464327118,1.1870816146250787
42,3.5094610545789613,0.8832590104870872
43,3.5359829942285685,0.8164063230085569
44,3.6855915344564103,0.8249599143606745
