split,file_name,cycle_name,sample_count,MAE_percent,RMSE_percent,MAX_ERROR_percent,P95_ABS_ERROR_percent,P99_ABS_ERROR_percent,FINAL_ERROR_percent,MAE_fraction,RMSE_fraction,MAX_ERROR_fraction,P95_ABS_ERROR_fraction,P99_ABS_ERROR_fraction,FINAL_ERROR_fraction
train,ALL_TRAIN_FILES,train_combined,9790,0.4810298531730036,0.6447286304106813,3.5378189086914062,1.2809050083160398,2.110852546691895,-0.2031440734863281,0.004810298531730036,0.006447286304106813,0.035378189086914064,0.012809050083160398,0.021108525466918947,-0.002031440734863281
test,03-21-17_00.29 25degC_UDDS_Pan18650PF.mat,UDDS,22360,0.5286738225300538,0.7113091700810373,2.80474853515625,1.568497848510742,2.249585494995116,-0.0068593025207519,0.005286738225300538,0.0071130917008103735,0.0280474853515625,0.015684978485107418,0.022495854949951162,-6.8593025207519e-05
test,03-21-17_09.38 25degC_LA92_Pan18650PF.mat,LA92,14029,0.4902326383460859,0.705052571948847,2.9925994873046875,1.4848876953124968,2.3539744186401363,-2.419586181640625,0.004902326383460859,0.00705052571948847,0.029925994873046875,0.014848876953124968,0.023539744186401364,-0.02419586181640625
test,03-21-17_16.27 25degC_NN_Pan18650PF.mat,NN,11640,0.4833211135208811,0.6651665945527409,3.5844573974609375,1.38107213973999,1.9947392272949227,-1.393341064453125,0.004833211135208811,0.006651665945527408,0.03584457397460938,0.013810721397399901,0.019947392272949227,-0.01393341064453125
test_average,AVERAGE_TEST_CYCLES,test_average,48029,0.500742524799007,0.6938427788608751,3.1272684733072915,1.4781525611877429,2.199433046976725,-1.2732621828715007,0.0050074252479900706,0.006938427788608751,0.03127268473307292,0.01478152561187743,0.021994330469767252,-0.012732621828715008
