method,MAE_percent,RMSE_percent,MAX_ERROR_percent,FINAL_ERROR_percent
coulomb_counting,0.03580408169529105,0.04222229720455899,0.08125635451588309,0.01756209318331159
ocv_corrected_coulomb_counting,0.0402421813333633,0.058523469866534186,0.2076772732339951,-0.16940936654553918
voltage_to_soc_lookup_raw,8.012601815481213,10.665057112365904,45.80312775193603,0.4212129981118311
